touchpoint_id,customer_id,session_id,journey_id,touchpoint_date,touchpoint_datetime,touchpoint_hour,day_of_week,week_number,month,quarter,year,channel,channel_category,campaign_name,utm_source,utm_medium,touchpoint_position,total_touchpoints,is_first_touch,is_last_touch,position_label,days_since_first_touch,customer_segment,region,device_type,session_duration_sec,pages_viewed,bounce_flag,touchpoint_cost_usd,converted,journey_converted,conversion_date,days_to_conversion,order_value_usd,journey_order_value,is_duplicate_flag
TP-0001934,CUST-00603,SESS-CUST-00603-2,JRN-CUST-00603,2024-03-18,2024-03-18 00:00:00,0.0,Monday,12,3,Q1,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,2,2,0,1,Last Touch,2,Loyal Customer,Europe,,205,3,0,1.7216,0,0,,,0.0,0.0,0
TP-0001935,CUST-00604,SESS-CUST-00604-1,JRN-CUST-00604,2024-09-09,2024-09-09 00:00:00,0.0,Monday,37,9,Q3,2024,Display,Paid,Prospecting_Display,display,display,1,1,1,1,First Touch,0,VIP Customer,North America,Mobile,29,2,0,0.2069,1,1,2024-09-10,4.0,189.03,189.03,0
TP-0001936,CUST-00605,SESS-CUST-00605-1,JRN-CUST-00605,2024-10-11,2024-10-11 00:00:00,0.0,Friday,41,10,Q4,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,1,1,1,First Touch,0,Returning Customer,North America,Mobile,65,4,0,6.6776,0,0,,,0.0,0.0,0
TP-0001937,CUST-00606,SESS-CUST-00606-1,JRN-CUST-00606,2024-11-13,2024-11-13 00:00:00,0.0,Wednesday,46,11,Q4,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,1,1,1,First Touch,0,Returning Customer,North America,Desktop,60,5,0,1.8881,1,1,2024-11-26,13.0,103.77,103.77,0
TP-0001938,CUST-00607,SESS-CUST-00607-1,JRN-CUST-00607,2024-06-26,2024-06-26 00:00:00,0.0,Wednesday,26,6,Q2,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,1,3,1,0,First Touch,0,Returning Customer,Europe,Mobile,230,5,0,1.5984,0,0,,,0.0,0.0,0
TP-0001939,CUST-00607,SESS-CUST-00607-2,JRN-CUST-00607,2024-06-27,2024-06-27 00:00:00,0.0,Thursday,26,6,Q2,2024,Email,Owned,VIP_Exclusive,email,email,2,3,0,0,Mid Touch,8,Returning Customer,Europe,Desktop,270,3,0,0.0597,0,0,,,0.0,0.0,0
TP-0001940,CUST-00607,SESS-CUST-00607-3,JRN-CUST-00607,2024-07-03,2024-07-03 00:00:00,0.0,Wednesday,27,7,Q3,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,3,3,0,1,Last Touch,16,Returning Customer,Europe,Mobile,5,3,0,1.2433,0,0,,,0.0,0.0,0
TP-0001941,CUST-00608,SESS-CUST-00608-1,JRN-CUST-00608,2024-01-02,2024-01-02 00:00:00,0.0,Tuesday,1,1,Q1,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,1,3,1,0,First Touch,0,New Customer,Europe,Desktop,139,1,1,1.8932,0,0,,,0.0,0.0,0
TP-0001942,CUST-00608,SESS-CUST-00608-2,JRN-CUST-00608,2024-01-02,2024-01-02 00:00:00,0.0,Tuesday,1,1,Q1,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,3,0,0,Mid Touch,0,New Customer,Europe,Mobile,188,3,0,3.9372,0,0,,,0.0,0.0,0
TP-0001943,CUST-00608,SESS-CUST-00608-3,JRN-CUST-00608,2024-01-02,2024-01-02 00:00:00,0.0,Tuesday,1,1,Q1,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,3,3,0,1,Last Touch,1,New Customer,Europe,Mobile,135,2,0,1.5602,0,0,,,0.0,0.0,0
TP-0001944,CUST-00609,SESS-CUST-00609-1,JRN-CUST-00609,2024-11-21,2024-11-21 00:00:00,0.0,Thursday,47,11,Q4,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,1,4,1,0,First Touch,0,Loyal Customer,North America,Mobile,261,5,0,0.0,0,0,,,0.0,0.0,0
TP-0001945,CUST-00609,SESS-CUST-00609-2,JRN-CUST-00609,2024-11-21,2024-11-21 00:00:00,0.0,Thursday,47,11,Q4,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,2,4,0,0,Mid Touch,1,Loyal Customer,North America,Mobile,96,4,0,2.3295,0,0,,,0.0,0.0,0
TP-0001946,CUST-00609,SESS-CUST-00609-3,JRN-CUST-00609,2024-11-22,2024-11-22 00:00:00,0.0,Friday,47,11,Q4,2024,SEO/Organic,Earned,Organic_Search,organic,organic,3,4,0,0,Mid Touch,2,Loyal Customer,North America,Desktop,312,1,1,0.0,0,0,,,0.0,0.0,0
TP-0001947,CUST-00609,SESS-CUST-00609-4,JRN-CUST-00609,2024-11-23,2024-11-23 00:00:00,0.0,Saturday,47,11,Q4,2024,Email,Owned,Abandoned_Cart,email,email,4,4,0,1,Last Touch,3,Loyal Customer,North America,Desktop,299,4,0,0.1264,0,0,,,0.0,0.0,0
TP-0001948,CUST-00610,SESS-CUST-00610-1,JRN-CUST-00610,2024-07-22,2024-07-22 00:00:00,0.0,Monday,30,7,Q3,2024,Display,Paid,YouTube_Preroll,display,display,1,1,1,1,First Touch,0,Returning Customer,Middle East & Africa,Desktop,18,4,0,0.5476,1,1,2024-07-24,6.0,150.12,150.12,0
TP-0001949,CUST-00611,SESS-CUST-00611-1,JRN-CUST-00611,2024-05-06,2024-05-06 00:00:00,0.0,Monday,19,5,Q2,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,1,1,1,1,First Touch,0,VIP Customer,North America,Mobile,146,4,0,2.2342,1,1,2024-05-12,9.0,252.66,252.66,0
TP-0001950,CUST-00612,SESS-CUST-00612-1,JRN-CUST-00612,2024-09-10,2024-09-10 00:00:00,0.0,Tuesday,37,9,Q3,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,1,3,1,0,First Touch,0,Loyal Customer,Europe,Desktop,445,3,0,0.0,0,1,2024-09-19,12.0,0.0,80.23,0
TP-0001951,CUST-00612,SESS-CUST-00612-2,JRN-CUST-00612,2024-09-12,2024-09-12 00:00:00,0.0,Thursday,37,9,Q3,2024,Influencer,Paid,Macro_Q1,influencer,influencer,2,3,0,0,Mid Touch,6,Loyal Customer,Europe,Mobile,57,1,1,2.463,0,1,2024-09-19,12.0,0.0,80.23,0
TP-0001952,CUST-00612,SESS-CUST-00612-3,JRN-CUST-00612,2024-09-17,2024-09-17 00:00:00,0.0,Tuesday,38,9,Q3,2024,Email,Owned,Weekly_Newsletter,email,email,3,3,0,1,Last Touch,12,Loyal Customer,Europe,Mobile,198,1,1,0.1159,1,1,2024-09-19,12.0,80.23,80.23,0
TP-0001953,CUST-00613,SESS-CUST-00613-1,JRN-CUST-00613,2024-06-28,2024-06-28 00:00:00,0.0,Friday,26,6,Q2,2024,Paid Social,Paid,Xmas_Dec,facebook,paid_social,1,5,1,0,First Touch,0,New Customer,Europe,Mobile,88,1,1,1.9505,0,0,,,0.0,0.0,0
TP-0001954,CUST-00613,SESS-CUST-00613-2,JRN-CUST-00613,2024-06-28,2024-06-28 00:00:00,0.0,Friday,26,6,Q2,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,2,5,0,0,Mid Touch,1,New Customer,Europe,Tablet,149,1,1,4.3636,0,0,,,0.0,0.0,0
TP-0001955,CUST-00613,SESS-CUST-00613-3,JRN-CUST-00613,2024-06-29,2024-06-29 00:00:00,0.0,Saturday,26,6,Q2,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,3,5,0,0,Mid Touch,2,New Customer,Europe,Mobile,180,2,0,3.4196,0,0,,,0.0,0.0,0
TP-0001956,CUST-00613,SESS-CUST-00613-4,JRN-CUST-00613,2024-06-30,2024-06-30 00:00:00,0.0,Sunday,26,6,Q2,2024,Email,Owned,Post_Purchase,email,email,4,5,0,0,Mid Touch,3,New Customer,Europe,Desktop,119,5,0,0.1023,0,0,,,0.0,0.0,0
TP-0001957,CUST-00613,SESS-CUST-00613-5,JRN-CUST-00613,2024-07-01,2024-07-01 00:00:00,0.0,Monday,27,7,Q3,2024,Influencer,Paid,Macro_Q1,influencer,influencer,5,5,0,1,Last Touch,4,New Customer,Europe,Mobile,93,4,0,5.5456,0,0,,,0.0,0.0,0
TP-0001958,CUST-00614,SESS-CUST-00614-1,JRN-CUST-00614,2024-04-24,2024-04-24 00:00:00,0.0,Wednesday,17,4,Q2,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,1,4,1,0,First Touch,0,New Customer,Latin America,Mobile,315,3,0,0.0,0,0,,,0.0,0.0,0
TP-0001959,CUST-00614,SESS-CUST-00614-2,JRN-CUST-00614,2024-04-25,2024-04-25 00:00:00,0.0,Thursday,17,4,Q2,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,2,4,0,0,Mid Touch,1,New Customer,Latin America,Desktop,100,2,0,2.777,0,0,,,0.0,0.0,0
TP-0001960,CUST-00614,SESS-CUST-00614-3,JRN-CUST-00614,2024-04-26,2024-04-26 00:00:00,0.0,Friday,17,4,Q2,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,3,4,0,0,Mid Touch,3,New Customer,Latin America,Mobile,63,4,0,2.0792,0,0,,,0.0,0.0,0
TP-0001961,CUST-00614,SESS-CUST-00614-4,JRN-CUST-00614,2024-04-27,2024-04-27 00:00:00,0.0,Saturday,17,4,Q2,2024,Email,Owned,Win_Back_Campaign,email,email,4,4,0,1,Last Touch,5,New Customer,Latin America,Tablet,231,6,0,0.1104,0,0,,,0.0,0.0,0
TP-0001962,CUST-00615,SESS-CUST-00615-1,JRN-CUST-00615,2024-08-10,2024-08-10 00:00:00,0.0,Saturday,32,8,Q3,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,1,1,1,1,First Touch,0,Returning Customer,Europe,Mobile,145,2,0,2.1199,1,1,2024-08-15,17.0,79.67,79.67,0
TP-0001963,CUST-00616,SESS-CUST-00616-1,JRN-CUST-00616,2024-07-26,2024-07-26 00:00:00,0.0,Friday,30,7,Q3,2024,Email,Owned,Abandoned_Cart,email,email,1,3,1,0,First Touch,0,New Customer,Europe,Desktop,147,2,0,0.1341,0,0,,,0.0,0.0,0
TP-0001964,CUST-00616,SESS-CUST-00616-2,JRN-CUST-00616,2024-07-26,2024-07-26 00:00:00,0.0,Friday,30,7,Q3,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,2,3,0,0,Mid Touch,0,New Customer,Europe,Desktop,96,3,0,0.8238,0,0,,,0.0,0.0,0
TP-0001965,CUST-00616,SESS-CUST-00616-3,JRN-CUST-00616,2024-07-26,2024-07-26 00:00:00,0.0,Friday,30,7,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,3,3,0,1,Last Touch,1,New Customer,Europe,Mobile,176,3,0,3.6796,0,0,,,0.0,0.0,0
TP-0001966,CUST-00617,SESS-CUST-00617-1,JRN-CUST-00617,2024-05-14,2024-05-14 00:00:00,0.0,Tuesday,20,5,Q2,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,1,4,1,0,First Touch,0,New Customer,Middle East & Africa,Mobile,46,3,0,2.4901,0,0,,,0.0,0.0,0
TP-0001967,CUST-00617,SESS-CUST-00617-2,JRN-CUST-00617,2024-05-17,2024-05-17 00:00:00,0.0,Friday,20,5,Q2,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,2,4,0,0,Mid Touch,3,New Customer,Middle East & Africa,Mobile,62,2,0,2.2962,0,0,,,0.0,0.0,0
TP-0001968,CUST-00617,SESS-CUST-00617-3,JRN-CUST-00617,2024-05-20,2024-05-20 00:00:00,0.0,Monday,21,5,Q2,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,3,4,0,0,Mid Touch,6,New Customer,Middle East & Africa,Desktop,112,5,0,3.9557,0,0,,,0.0,0.0,0
TP-0001969,CUST-00617,SESS-CUST-00617-4,JRN-CUST-00617,2024-05-22,2024-05-22 00:00:00,0.0,Wednesday,21,5,Q2,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,4,4,0,1,Last Touch,10,New Customer,Middle East & Africa,Mobile,137,4,0,2.4875,0,0,,,0.0,0.0,0
TP-0001970,CUST-00618,SESS-CUST-00618-1,JRN-CUST-00618,2024-07-29,2024-07-29 00:00:00,0.0,Monday,31,7,Q3,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,1,1,1,1,First Touch,0,Lapsed Customer,Europe,Mobile,461,3,0,0.0,0,0,,,0.0,0.0,0
TP-0001971,CUST-00619,SESS-CUST-00619-1,JRN-CUST-00619,2024-01-24,2024-01-24 00:00:00,0.0,Wednesday,4,1,Q1,2024,Paid Social,Paid,Valentine_Feb,facebook,paid_social,1,1,1,1,First Touch,0,Returning Customer,North America,Mobile,117,3,0,1.3234,1,1,2024-02-03,12.0,130.91,130.91,0
TP-0001972,CUST-00620,SESS-CUST-00620-1,JRN-CUST-00620,2024-07-09,2024-07-09 00:00:00,0.0,Tuesday,28,7,Q3,2024,Paid Search,Paid,Brand_Keywords_Q1,google,cpc,1,5,1,0,First Touch,0,Loyal Customer,Europe,Mobile,273,3,0,4.3932,0,1,2024-07-19,11.0,0.0,188.11,0
TP-0001973,CUST-00620,SESS-CUST-00620-2,JRN-CUST-00620,2024-07-11,2024-07-11 00:00:00,0.0,Thursday,28,7,Q3,2024,Display,Paid,Retargeting_Display,display,display,2,5,0,0,Mid Touch,2,Loyal Customer,Europe,Desktop,53,2,0,0.5267,0,1,2024-07-19,11.0,0.0,188.11,0
TP-0001974,CUST-00620,SESS-CUST-00620-3,JRN-CUST-00620,2024-07-13,2024-07-13 00:00:00,0.0,Saturday,28,7,Q3,2024,Email,Owned,Post_Purchase,email,email,3,5,0,0,Mid Touch,5,Loyal Customer,Europe,Mobile,349,3,0,0.0783,0,1,2024-07-19,11.0,0.0,188.11,0
TP-0001975,CUST-00620,SESS-CUST-00620-4,JRN-CUST-00620,2024-07-14,2024-07-14 00:00:00,0.0,Sunday,28,7,Q3,2024,Email,Owned,Win_Back_Campaign,email,email,4,5,0,0,Mid Touch,8,Loyal Customer,Europe,Mobile,134,3,0,0.1463,0,1,2024-07-19,11.0,0.0,188.11,0
TP-0001976,CUST-00620,SESS-CUST-00620-5,JRN-CUST-00620,2024-07-16,2024-07-16 00:00:00,0.0,Tuesday,29,7,Q3,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,5,5,0,1,Last Touch,11,Loyal Customer,Europe,Desktop,90,3,0,1.2347,1,1,2024-07-19,11.0,188.11,188.11,0
TP-0001977,CUST-00621,SESS-CUST-00621-1,JRN-CUST-00621,2024-09-03,2024-09-03 00:00:00,0.0,Tuesday,36,9,Q3,2024,Display,Paid,Prospecting_Display,display,display,1,2,1,0,First Touch,0,Returning Customer,Asia Pacific,Mobile,58,5,0,0.3892,0,1,2024-09-09,10.0,0.0,169.27,0
TP-0001978,CUST-00621,SESS-CUST-00621-2,JRN-CUST-00621,2024-09-07,2024-09-07 00:00:00,0.0,Saturday,36,9,Q3,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,2,2,0,1,Last Touch,10,Returning Customer,Asia Pacific,Mobile,47,2,0,3.7026,1,1,2024-09-09,10.0,169.27,169.27,0
TP-0001979,CUST-00622,SESS-CUST-00622-1,JRN-CUST-00622,2024-07-10,2024-07-10 00:00:00,0.0,Wednesday,28,7,Q3,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,1,4,1,0,First Touch,0,New Customer,Europe,Desktop,316,2,0,0.0,0,0,,,0.0,0.0,0
TP-0001980,CUST-00622,SESS-CUST-00622-2,JRN-CUST-00622,2024-07-14,2024-07-14 00:00:00,0.0,Sunday,28,7,Q3,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,2,4,0,0,Mid Touch,5,New Customer,Europe,Desktop,97,1,1,0.9834,0,0,,,0.0,0.0,0
TP-0001981,CUST-00622,SESS-CUST-00622-3,JRN-CUST-00622,2024-07-17,2024-07-17 00:00:00,0.0,Wednesday,29,7,Q3,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,3,4,0,0,Mid Touch,10,New Customer,Europe,Desktop,37,3,0,2.9591,0,0,,,0.0,0.0,0
TP-0001982,CUST-00622,SESS-CUST-00622-4,JRN-CUST-00622,2024-07-20,2024-07-20 00:00:00,0.0,Saturday,29,7,Q3,2024,Paid Search,Paid,Competitor_Conquest_Q3,google,cpc,4,4,0,1,Last Touch,16,New Customer,Europe,Desktop,108,5,0,1.9834,0,0,,,0.0,0.0,0
TP-0001983,CUST-00623,SESS-CUST-00623-1,JRN-CUST-00623,2024-08-18,2024-08-18 00:00:00,0.0,Sunday,33,8,Q3,2024,SEO/Organic,Earned,Organic_Search,organic,organic,1,4,1,0,First Touch,0,New Customer,North America,,311,5,0,0.0,0,1,2024-08-22,4.0,0.0,73.05,0
TP-0001984,CUST-00623,SESS-CUST-00623-2,JRN-CUST-00623,2024-08-19,2024-08-19 00:00:00,0.0,Monday,34,8,Q3,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,2,4,0,0,Mid Touch,1,New Customer,North America,Desktop,320,1,1,0.0,0,1,2024-08-22,4.0,0.0,73.05,0
TP-0001985,CUST-00623,SESS-CUST-00623-3,JRN-CUST-00623,2024-08-20,2024-08-20 00:00:00,0.0,Tuesday,34,8,Q3,2024,SEO/Organic,Earned,Blog_Traffic,organic,organic,3,4,0,0,Mid Touch,2,New Customer,North America,Mobile,102,4,0,0.0,0,1,2024-08-22,4.0,0.0,73.05,0
TP-0001986,CUST-00623,SESS-CUST-00623-4,JRN-CUST-00623,2024-08-21,2024-08-21 00:00:00,0.0,Wednesday,34,8,Q3,2024,Direct,Earned,Bookmark_Return,direct,none,4,4,0,1,Last Touch,4,New Customer,North America,Mobile,226,5,0,0.0,1,1,2024-08-22,4.0,73.05,73.05,0
TP-0001987,CUST-00624,SESS-CUST-00624-1,JRN-CUST-00624,2024-04-16,2024-04-16 00:00:00,0.0,Tuesday,16,4,Q2,2024,Display,Paid,Retargeting_Display,display,display,1,2,1,0,First Touch,0,New Customer,Middle East & Africa,Mobile,17,2,0,0.5017,0,0,,,0.0,0.0,0
TP-0001988,CUST-00624,SESS-CUST-00624-2,JRN-CUST-00624,2024-04-16,2024-04-16 00:00:00,0.0,Tuesday,16,4,Q2,2024,Email,Owned,Weekly_Newsletter,email,email,2,2,0,1,Last Touch,1,New Customer,Middle East & Africa,Mobile,203,2,0,0.1661,0,0,,,0.0,0.0,0
TP-0001989,CUST-00625,SESS-CUST-00625-1,JRN-CUST-00625,2024-05-09,2024-05-09 00:00:00,0.0,Thursday,19,5,Q2,2024,Paid Search,Paid,RLSA_Retargeting,google,cpc,1,2,1,0,First Touch,0,Returning Customer,Asia Pacific,Mobile,149,3,0,2.837,0,1,2024-05-10,1.0,0.0,154.91,0
TP-0001990,CUST-00625,SESS-CUST-00625-2,JRN-CUST-00625,2024-05-09,2024-05-09 00:00:00,0.0,Thursday,19,5,Q2,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,2,2,0,1,Last Touch,1,Returning Customer,Asia Pacific,Mobile,259,3,0,4.4757,1,1,2024-05-10,1.0,154.91,154.91,0
TP-0001991,CUST-00626,SESS-CUST-00626-1,JRN-CUST-00626,2024-11-29,2024-11-29 00:00:00,0.0,Friday,48,11,Q4,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,1,1,1,First Touch,0,Returning Customer,Europe,Mobile,90,4,0,7.4898,0,0,,,0.0,0.0,0
TP-0001992,CUST-00627,SESS-CUST-00627-1,JRN-CUST-00627,2024-09-12,2024-09-12 00:00:00,0.0,Thursday,37,9,Q3,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,1,1,1,1,First Touch,0,New Customer,Europe,Desktop,190,3,0,3.0641,1,1,2024-09-14,2.0,106.71,106.71,0
TP-0001993,CUST-00628,SESS-CUST-00628-1,JRN-CUST-00628,2024-01-16,2024-01-16 00:00:00,0.0,Tuesday,3,1,Q1,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,1,2,1,0,First Touch,0,Lapsed Customer,Asia Pacific,Tablet,112,2,0,1.8471,0,0,,,0.0,0.0,0
TP-0001994,CUST-00628,SESS-CUST-00628-2,JRN-CUST-00628,2024-01-17,2024-01-17 00:00:00,0.0,Wednesday,3,1,Q1,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,2,2,0,1,Last Touch,10,Lapsed Customer,Asia Pacific,Mobile,160,5,0,2.3238,0,0,,,0.0,0.0,0
TP-0001995,CUST-00629,SESS-CUST-00629-1,JRN-CUST-00629,2024-04-23,2024-04-23 00:00:00,0.0,Tuesday,17,4,Q2,2024,Influencer,Paid,BF_Partners_Q4,influencer,influencer,1,7,1,0,First Touch,0,Lapsed Customer,North America,Mobile,99,3,0,4.7315,0,0,,,0.0,0.0,0
TP-0001996,CUST-00629,SESS-CUST-00629-2,JRN-CUST-00629,2024-04-24,2024-04-24 00:00:00,0.0,Wednesday,17,4,Q2,2024,Influencer,Paid,Lifestyle_Q3,influencer,influencer,2,7,0,0,Mid Touch,1,Lapsed Customer,North America,Desktop,37,1,1,2.6359,0,0,,,0.0,0.0,0
TP-0001997,CUST-00629,SESS-CUST-00629-3,JRN-CUST-00629,2024-04-25,2024-04-25 00:00:00,0.0,Thursday,17,4,Q2,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,3,7,0,0,Mid Touch,3,Lapsed Customer,North America,Desktop,135,4,0,0.8653,0,0,,,0.0,0.0,0
TP-0001998,CUST-00629,SESS-CUST-00629-4,JRN-CUST-00629,2024-04-26,2024-04-26 00:00:00,0.0,Friday,17,4,Q2,2024,Paid Social,Paid,BF_Retargeting_Nov,facebook,paid_social,4,7,0,0,Mid Touch,4,Lapsed Customer,North America,Mobile,70,3,0,1.9687,0,0,,,0.0,0.0,0
TP-0001999,CUST-00629,SESS-CUST-00629-5,JRN-CUST-00629,2024-04-28,2024-04-28 00:00:00,0.0,Sunday,17,4,Q2,2024,Paid Social,Paid,Spring_Sale_Mar,facebook,paid_social,5,7,0,0,Mid Touch,6,Lapsed Customer,North America,Mobile,97,2,0,1.1392,0,0,,,0.0,0.0,0
TP-0002000,CUST-00629,SESS-CUST-00629-6,JRN-CUST-00629,2024-04-29,2024-04-29 00:00:00,0.0,Monday,18,4,Q2,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,6,7,0,0,Mid Touch,7,Lapsed Customer,North America,Mobile,292,1,1,0.0,0,0,,,0.0,0.0,0
TP-0002001,CUST-00629,SESS-CUST-00629-7,JRN-CUST-00629,2024-04-30,2024-04-30 00:00:00,0.0,Tuesday,18,4,Q2,2024,Display,Paid,Prospecting_Display,display,display,7,7,0,1,Last Touch,9,Lapsed Customer,North America,Desktop,35,4,0,0.223,0,0,,,0.0,0.0,0
TP-0002002,CUST-00630,SESS-CUST-00630-1,JRN-CUST-00630,2024-03-26,2024-03-26 00:00:00,0.0,Tuesday,13,3,Q1,2024,Display,Paid,Prospecting_Display,display,display,1,2,1,0,First Touch,0,Loyal Customer,Middle East & Africa,Mobile,24,2,0,0.7085,0,0,,,0.0,0.0,0
TP-0002003,CUST-00630,SESS-CUST-00630-2,JRN-CUST-00630,2024-04-14,2024-04-14 00:00:00,0.0,Sunday,15,4,Q2,2024,Paid Social,Paid,Awareness_Jan,facebook,paid_social,2,2,0,1,Last Touch,22,Loyal Customer,Middle East & Africa,Mobile,101,4,0,0.9449,0,0,,,0.0,0.0,0
TP-0002004,CUST-00631,SESS-CUST-00631-1,JRN-CUST-00631,2024-08-13,2024-08-13 00:00:00,0.0,Tuesday,33,8,Q3,2024,Display,Paid,Prospecting_Display,display,display,1,4,1,0,First Touch,0,Returning Customer,Europe,Mobile,72,2,0,0.3373,0,1,2024-08-30,18.0,0.0,177.55,0
TP-0002005,CUST-00631,SESS-CUST-00631-2,JRN-CUST-00631,2024-08-17,2024-08-17 00:00:00,0.0,Saturday,33,8,Q3,2024,Paid Search,Paid,Generic_Search_Q2,google,cpc,2,4,0,0,Mid Touch,6,Returning Customer,Europe,Mobile,186,1,1,3.713,0,1,2024-08-30,18.0,0.0,177.55,0
TP-0002006,CUST-00631,SESS-CUST-00631-3,JRN-CUST-00631,2024-08-23,2024-08-23 00:00:00,0.0,Friday,34,8,Q3,2024,Influencer,Paid,Micro_Beauty_Q2,influencer,influencer,3,4,0,0,Mid Touch,12,Returning Customer,Europe,Desktop,61,3,0,7.2494,0,1,2024-08-30,18.0,0.0,177.55,0
TP-0002007,CUST-00631,SESS-CUST-00631-4,JRN-CUST-00631,2024-08-25,2024-08-25 00:00:00,0.0,Sunday,34,8,Q3,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,4,4,0,1,Last Touch,18,Returning Customer,Europe,Mobile,199,6,0,3.9795,1,1,2024-08-30,18.0,177.55,177.55,0
TP-0002008,CUST-00632,SESS-CUST-00632-1,JRN-CUST-00632,2024-10-26,2024-10-26 00:00:00,0.0,Saturday,43,10,Q4,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,1,6,1,0,First Touch,0,New Customer,Asia Pacific,Mobile,69,1,1,2.4475,0,0,,,0.0,0.0,0
TP-0002009,CUST-00632,SESS-CUST-00632-2,JRN-CUST-00632,2024-10-27,2024-10-27 00:00:00,0.0,Sunday,43,10,Q4,2024,Influencer,Paid,,influencer,influencer,2,6,0,0,Mid Touch,1,New Customer,Asia Pacific,Mobile,82,3,0,3.7989,0,0,,,0.0,0.0,0
TP-0002010,CUST-00632,SESS-CUST-00632-3,JRN-CUST-00632,2024-10-28,2024-10-28 00:00:00,0.0,Monday,44,10,Q4,2024,Paid Social,Paid,Summer_Launch_Jun,facebook,paid_social,3,6,0,0,Mid Touch,2,New Customer,Asia Pacific,Tablet,55,3,0,1.7631,0,0,,,0.0,0.0,0
TP-0002011,CUST-00632,SESS-CUST-00632-4,JRN-CUST-00632,2024-10-29,2024-10-29 00:00:00,0.0,Tuesday,44,10,Q4,2024,Paid Search,Paid,Brand_Keywords_Q4,google,cpc,4,6,0,0,Mid Touch,4,New Customer,Asia Pacific,Mobile,117,3,0,3.6518,0,0,,,0.0,0.0,0
TP-0002012,CUST-00632,SESS-CUST-00632-5,JRN-CUST-00632,2024-10-30,2024-10-30 00:00:00,0.0,Wednesday,44,10,Q4,2024,Paid Social,Paid,Back_to_School_Aug,facebook,paid_social,5,6,0,0,Mid Touch,5,New Customer,Asia Pacific,Mobile,56,5,0,2.1218,0,0,,,0.0,0.0,0
TP-0002013,CUST-00632,SESS-CUST-00632-6,JRN-CUST-00632,2024-10-31,2024-10-31 00:00:00,0.0,Thursday,44,10,Q4,2024,Paid Search,Paid,Product_Keywords_Q4,google,cpc,6,6,0,1,Last Touch,7,New Customer,Asia Pacific,Desktop,68,3,0,1.7351,0,0,,,0.0,0.0,0
TP-0002014,CUST-00633,SESS-CUST-00633-1,JRN-CUST-00633,2024-09-02,2024-09-02 00:00:00,0.0,Monday,36,9,Q3,2024,Email,Owned,Abandoned_Cart,email,email,1,4,1,0,First Touch,0,Lapsed Customer,Europe,Mobile,112,4,0,0.1536,0,0,,,0.0,0.0,0
TP-0002015,CUST-00633,SESS-CUST-00633-2,JRN-CUST-00633,2024-09-04,2024-09-04 00:00:00,0.0,Wednesday,36,9,Q3,2024,SEO/Organic,Earned,Product_Page_SEO,organic,organic,2,4,0,0,Mid Touch,3,Lapsed Customer,Europe,Mobile,375,1,1,0.0,0,0,,,0.0,0.0,0
